subject	label	measurement	mean
13	LAYING	tbodygyrojerkstandarddeviationy	-0.978854747419355
13	LAYING	tbodygyrojerkstandarddeviationz	-0.989801549193548
13	LAYING	tbodyaccmagmean	-0.960517768225806
13	LAYING	tbodyaccmagstandarddeviation	-0.947944746612903
13	LAYING	tgravityaccmagmean	-0.960517768225806
13	LAYING	tgravityaccmagstandarddeviation	-0.947944746612903
13	LAYING	tbodyaccjerkmagmean	-0.985467853870968
13	LAYING	tbodyaccjerkmagstandarddeviation	-0.980066243387097
13	LAYING	tbodygyromagmean	-0.944303111935484
13	LAYING	tbodygyromagstandarddeviation	-0.944687480967742
13	LAYING	tbodygyrojerkmagmean	-0.98544626483871
13	LAYING	tbodygyrojerkmagstandarddeviation	-0.975113305645161
13	LAYING	fbodyaccmeanx	-0.974716920483871
13	LAYING	fbodyaccmeany	-0.965843757258064
13	LAYING	fbodyaccmeanz	-0.966295582741935
13	LAYING	fbodyaccstandarddeviationx	-0.966960088387097
13	LAYING	fbodyaccstandarddeviationy	-0.947462328225806
13	LAYING	fbodyaccstandarddeviationz	-0.945852135806452
13	LAYING	fbodyaccjerkmeanx	-0.985199684354839
13	LAYING	fbodyaccjerkmeany	-0.980375137419355
13	LAYING	fbodyaccjerkmeanz	-0.980994601935484
13	LAYING	fbodyaccjerkstandarddeviationx	-0.98707817516129
13	LAYING	fbodyaccjerkstandarddeviationy	-0.981394261612903
13	LAYING	fbodyaccjerkstandarddeviationz	-0.983670049354839
13	LAYING	fbodygyromeanx	-0.96946349
13	LAYING	fbodygyromeany	-0.968689729193548
13	LAYING	fbodygyromeanz	-0.969126880322581
13	LAYING	fbodygyrostandarddeviationx	-0.973446792419355
13	LAYING	fbodygyrostandarddeviationy	-0.959944126451613
13	LAYING	fbodygyrostandarddeviationz	-0.969797214516129
13	LAYING	fbodyaccmagmean	-0.959535493548387
13	LAYING	fbodyaccmagstandarddeviation	-0.949431319193548
13	LAYING	fbodybodyaccjerkmagmean	-0.980754385967742
13	LAYING	fbodybodyaccjerkmagstandarddeviation	-0.978044349516129
13	LAYING	fbodybodygyromagmean	-0.957681621290323
13	LAYING	fbodybodygyromagstandarddeviation	-0.946133432096774
13	LAYING	fbodybodygyrojerkmagmean	-0.978150814032258
13	LAYING	fbodybodygyrojerkmagstandarddeviation	-0.972798632258065
13	SITTING	tbodyaccmeanx	0.274328499591837
13	SITTING	tbodyaccmeany	-0.00587732936326531
13	SITTING	tbodyaccmeanz	-0.0972465110836735
13	SITTING	tbodyaccstandarddeviationx	-0.989546275306122
13	SITTING	tbodyaccstandarddeviationy	-0.938967741632653
13	SITTING	tbodyaccstandarddeviationz	-0.938641215510204
13	SITTING	tgravityaccmeanx	0.92557651244898
13	SITTING	tgravityaccmeany	0.101769752489796
13	SITTING	tgravityaccmeanz	0.0757773858163265
13	SITTING	tgravityaccstandarddeviationx	-0.981379112653061
13	SITTING	tgravityaccstandarddeviationy	-0.951353064693878
13	SITTING	tgravityaccstandarddeviationz	-0.930979556938776
13	SITTING	tbodyaccjerkmeanx	0.0752865881142857
13	SITTING	tbodyaccjerkmeany	-0.00112344092891837
13	SITTING	tbodyaccjerkmeanz	-0.0232397245106122
13	SITTING	tbodyaccjerkstandarddeviationx	-0.992827264081633
13	SITTING	tbodyaccjerkstandarddeviationy	-0.984267557755102
13	SITTING	tbodyaccjerkstandarddeviationz	-0.987612090204082
13	SITTING	tbodygyromeanx	-0.0355124856836735
13	SITTING	tbodygyromeany	-0.0902687401836735
13	SITTING	tbodygyromeanz	0.0823432026610204
13	SITTING	tbodygyrostandarddeviationx	-0.985844263265306
13	SITTING	tbodygyrostandarddeviationy	-0.979668456122449
13	SITTING	tbodygyrostandarddeviationz	-0.966896414285714
13	SITTING	tbodygyrojerkmeanx	-0.095919848877551
13	SITTING	tbodygyrojerkmeany	-0.041036688077551
13	SITTING	tbodygyrojerkmeanz	-0.0466121595938776
13	SITTING	tbodygyrojerkstandarddeviationx	-0.991371016938775
13	SITTING	tbodygyrojerkstandarddeviationy	-0.991773350204082
13	SITTING	tbodygyrojerkstandarddeviationz	-0.989861382040816
13	SITTING	tbodyaccmagmean	-0.957690563673469
13	SITTING	tbodyaccmagstandarddeviation	-0.937935738571429
13	SITTING	tgravityaccmagmean	-0.957690563673469
13	SITTING	tgravityaccmagstandarddeviation	-0.937935738571429
13	SITTING	tbodyaccjerkmagmean	-0.989497838979592
13	SITTING	tbodyaccjerkmagstandarddeviation	-0.988813098163265
13	SITTING	tbodygyromagmean	-0.951142644081633
13	SITTING	tbodygyromagstandarddeviation	-0.963940591428571
13	SITTING	tbodygyrojerkmagmean	-0.992604304489796
13	SITTING	tbodygyrojerkmagstandarddeviation	-0.991414934897959
13	SITTING	fbodyaccmeanx	-0.990135477755102
13	SITTING	fbodyaccmeany	-0.959673916122449
13	SITTING	fbodyaccmeanz	-0.956183063510204
13	SITTING	fbodyaccstandarddeviationx	-0.989410582653061
13	SITTING	fbodyaccstandarddeviationy	-0.933666502510204
13	SITTING	fbodyaccstandarddeviationz	-0.934189007346939
13	SITTING	fbodyaccjerkmeanx	-0.992678212653061
13	SITTING	fbodyaccjerkmeany	-0.983914101836735
13	SITTING	fbodyaccjerkmeanz	-0.985261204693878
13	SITTING	fbodyaccjerkstandarddeviationx	-0.99368217
13	SITTING	fbodyaccjerkstandarddeviationy	-0.985908120408163
13	SITTING	fbodyaccjerkstandarddeviationz	-0.988612100204082
13	SITTING	fbodygyromeanx	-0.983218202857143
13	SITTING	fbodygyromeany	-0.982456053877551
13	SITTING	fbodygyromeanz	-0.968384415510204
13	SITTING	fbodygyrostandarddeviationx	-0.986714694081633
13	SITTING	fbodygyrostandarddeviationy	-0.97827070877551
13	SITTING	fbodygyrostandarddeviationz	-0.969451754693878
13	SITTING	fbodyaccmagmean	-0.956901559653061
13	SITTING	fbodyaccmagstandarddeviation	-0.938529931020408
13	SITTING	fbodybodyaccjerkmagmean	-0.988348535306122
13	SITTING	fbodybodyaccjerkmagstandarddeviation	-0.988332303469388
13	SITTING	fbodybodygyromagmean	-0.973258277755102
13	SITTING	fbodybodygyromagstandarddeviation	-0.96426809755102
13	SITTING	fbodybodygyrojerkmagmean	-0.991723741632653
13	SITTING	fbodybodygyrojerkmagstandarddeviation	-0.991219445918367
13	STANDING	tbodyaccmeanx	0.277758431052632
13	STANDING	tbodyaccmeany	-0.0167891993964912
13	STANDING	tbodyaccmeanz	-0.112124137754386
13	STANDING	tbodyaccstandarddeviationx	-0.991020759298246
13	STANDING	tbodyaccstandarddeviationy	-0.949422439473684
13	STANDING	tbodyaccstandarddeviationz	-0.967538031754386
13	STANDING	tgravityaccmeanx	0.942695296842105
13	STANDING	tgravityaccmeany	-0.239943146315789
13	STANDING	tgravityaccmeanz	-0.0524856614035088
13	STANDING	tgravityaccstandarddeviationx	-0.992232401754386
13	STANDING	tgravityaccstandarddeviationy	-0.974681225789474
13	STANDING	tgravityaccstandarddeviationz	-0.976827157368421
13	STANDING	tbodyaccjerkmeanx	0.0758630962280702
13	STANDING	tbodyaccjerkmeany	0.00762035230350877
13	STANDING	tbodyaccjerkmeanz	-0.000704979340543859
13	STANDING	tbodyaccjerkstandarddeviationx	-0.987636104210526
13	STANDING	tbodyaccjerkstandarddeviationy	-0.977704172105263
13	STANDING	tbodyaccjerkstandarddeviationz	-0.986926242631579
13	STANDING	tbodygyromeanx	-0.0295492164431579
13	STANDING	tbodygyromeany	-0.0753205243684211
13	STANDING	tbodygyromeanz	0.085471246877193
13	STANDING	tbodygyrostandarddeviationx	-0.955577395789474
13	STANDING	tbodygyrostandarddeviationy	-0.971721755964912
13	STANDING	tbodygyrostandarddeviationz	-0.973436596140351
13	STANDING	tbodygyrojerkmeanx	-0.0981199986666667
13	STANDING	tbodygyrojerkmeany	-0.0412872577807018
13	STANDING	tbodygyrojerkmeanz	-0.053926078122807
13	STANDING	tbodygyrojerkstandarddeviationx	-0.978465124561404
13	STANDING	tbodygyrojerkstandarddeviationy	-0.980982661403509
13	STANDING	tbodygyrojerkstandarddeviationz	-0.985177042982456
13	STANDING	tbodyaccmagmean	-0.971564243157895
13	STANDING	tbodyaccmagstandarddeviation	-0.968519673859649
13	STANDING	tgravityaccmagmean	-0.971564243157895
13	STANDING	tgravityaccmagstandarddeviation	-0.968519673859649
13	STANDING	tbodyaccjerkmagmean	-0.98680002754386
13	STANDING	tbodyaccjerkmagstandarddeviation	-0.981865616666667
13	STANDING	tbodygyromagmean	-0.95782537245614
13	STANDING	tbodygyromagstandarddeviation	-0.944980198421053
13	STANDING	tbodygyrojerkmagmean	-0.983637634912281
13	STANDING	tbodygyrojerkmagstandarddeviation	-0.976197659649123
13	STANDING	fbodyaccmeanx	-0.989425965614035
13	STANDING	fbodyaccmeany	-0.959427618245614
13	STANDING	fbodyaccmeanz	-0.97756730122807
13	STANDING	fbodyaccstandarddeviationx	-0.991817705263158
13	STANDING	fbodyaccstandarddeviationy	-0.947179813157895
13	STANDING	fbodyaccstandarddeviationz	-0.964048080877193
13	STANDING	fbodyaccjerkmeanx	-0.988198276666667
13	STANDING	fbodyaccjerkmeany	-0.977752775438597
13	STANDING	fbodyaccjerkmeanz	-0.98460855877193
13	STANDING	fbodyaccjerkstandarddeviationx	-0.988185112807018
13	STANDING	fbodyaccjerkstandarddeviationy	-0.979412252631579
13	STANDING	fbodyaccjerkstandarddeviationz	-0.987871530526316
13	STANDING	fbodygyromeanx	-0.957154108421053
13	STANDING	fbodygyromeany	-0.97291308
13	STANDING	fbodygyromeanz	-0.974394378070175
13	STANDING	fbodygyrostandarddeviationx	-0.955818411578947
13	STANDING	fbodygyrostandarddeviationy	-0.97142515122807
13	STANDING	fbodygyrostandarddeviationz	-0.97553326754386
13	STANDING	fbodyaccmagmean	-0.972393559473684
13	STANDING	fbodyaccmagstandarddeviation	-0.970445378947368
13	STANDING	fbodybodyaccjerkmagmean	-0.981977536491228
13	STANDING	fbodybodyaccjerkmagstandarddeviation	-0.980621262631579
13	STANDING	fbodybodygyromagmean	-0.957488799473684
13	STANDING	fbodybodygyromagstandarddeviation	-0.946857485438596
13	STANDING	fbodybodygyrojerkmagmean	-0.977197403859649
13	STANDING	fbodybodygyrojerkmagstandarddeviation	-0.976467330175439
13	WALKING	tbodyaccmeanx	0.275883130350877
13	WALKING	tbodyaccmeany	-0.0185660651947368
13	WALKING	tbodyaccmeanz	-0.111431456192982
13	WALKING	tbodyaccstandarddeviationx	-0.346980394210526
13	WALKING	tbodyaccstandarddeviationy	0.141866689392982
13	WALKING	tbodyaccstandarddeviationz	-0.220503537026316
13	WALKING	tgravityaccmeanx	0.910855709298246
13	WALKING	tgravityaccmeany	-0.283658580877193
13	WALKING	tgravityaccmeanz	-0.131299718666667
13	WALKING	tgravityaccstandarddeviationx	-0.97254492245614
13	WALKING	tgravityaccstandarddeviationy	-0.960899845614035
13	WALKING	tgravityaccstandarddeviationz	-0.948637587719298
13	WALKING	tbodyaccjerkmeanx	0.0809590227198246
13	WALKING	tbodyaccjerkmeany	0.00308364501403509
13	WALKING	tbodyaccjerkmeanz	0.00597249011754386
13	WALKING	tbodyaccjerkstandarddeviationx	-0.220910068015789
13	WALKING	tbodyaccjerkstandarddeviationy	0.0565488771722807
13	WALKING	tbodyaccjerkstandarddeviationz	-0.374633172105263
13	WALKING	tbodygyromeanx	-0.0174207634701754
13	WALKING	tbodygyromeany	-0.0798472502663158
13	WALKING	tbodygyromeanz	0.0784205641252632
13	WALKING	tbodygyrostandarddeviationx	-0.376059914210526
13	WALKING	tbodygyrostandarddeviationy	-0.290023550315789
13	WALKING	tbodygyrostandarddeviationz	-0.363369948070175
13	WALKING	tbodygyrojerkmeanx	-0.0966598593263158
13	WALKING	tbodygyrojerkmeany	-0.0319849271912281
13	WALKING	tbodygyrojerkmeanz	-0.0636693233473684
13	WALKING	tbodygyrojerkstandarddeviationx	-0.216812065298246
13	WALKING	tbodygyrojerkstandarddeviationy	-0.35776089977193
13	WALKING	tbodygyrojerkstandarddeviationz	-0.341765824491228
13	WALKING	tbodyaccmagmean	-0.135643867842105
13	WALKING	tbodyaccmagstandarddeviation	-0.292546377017544
13	WALKING	tgravityaccmagmean	-0.135643867842105
13	WALKING	tgravityaccmagstandarddeviation	-0.292546377017544
13	WALKING	tbodyaccjerkmagmean	-0.133205034736842
13	WALKING	tbodyaccjerkmagstandarddeviation	-0.131788528797719
13	WALKING	tbodygyromagmean	-0.218669558421053
13	WALKING	tbodygyromagstandarddeviation	-0.253240071964912
13	WALKING	tbodygyrojerkmagmean	-0.303508210175439
13	WALKING	tbodygyrojerkmagstandarddeviation	-0.322118379807018
13	WALKING	fbodyaccmeanx	-0.335030121052632
13	WALKING	fbodyaccmeany	0.0955150666694737
13	WALKING	fbodyaccmeanz	-0.246851507561404
13	WALKING	fbodyaccstandarddeviationx	-0.353299848947368
13	WALKING	fbodyaccstandarddeviationy	0.0921968931052632
13	WALKING	fbodyaccstandarddeviationz	-0.269896395250877
13	WALKING	fbodyaccjerkmeanx	-0.290460801694737
13	WALKING	fbodyaccjerkmeany	-0.0439195137368421
13	WALKING	fbodyaccjerkmeanz	-0.342263716894737
13	WALKING	fbodyaccjerkstandarddeviationx	-0.219716159766667
13	WALKING	fbodyaccjerkstandarddeviationy	0.0946741596910526
13	WALKING	fbodyaccjerkstandarddeviationz	-0.406173351578947
13	WALKING	fbodygyromeanx	-0.192856474047368
13	WALKING	fbodygyromeany	-0.256213554508772
13	WALKING	fbodygyromeanz	-0.276607954736842
13	WALKING	fbodygyrostandarddeviationx	-0.435714710526316
13	WALKING	fbodygyrostandarddeviationy	-0.318618506122807
13	WALKING	fbodygyrostandarddeviationz	-0.455333900526316
13	WALKING	fbodyaccmagmean	-0.23460086645614
13	WALKING	fbodyaccmagstandarddeviation	-0.438388953157895
13	WALKING	fbodybodyaccjerkmagmean	-0.15211150075614
13	WALKING	fbodybodyaccjerkmagstandarddeviation	-0.113591923723684
13	WALKING	fbodybodygyromagmean	-0.267472373877193
13	WALKING	fbodybodygyromagstandarddeviation	-0.379951835438597
13	WALKING	fbodybodygyrojerkmagmean	-0.338527133789474
13	WALKING	fbodybodygyrojerkmagstandarddeviation	-0.349285611070175
13	WALKING_DOWNSTAIRS	tbodyaccmeanx	0.294907553404255
13	WALKING_DOWNSTAIRS	tbodyaccmeany	-0.0143723839108511
13	WALKING_DOWNSTAIRS	tbodyaccmeanz	-0.101993941531915
13	WALKING_DOWNSTAIRS	tbodyaccstandarddeviationx	-0.0681563626617021
13	WALKING_DOWNSTAIRS	tbodyaccstandarddeviationy	-0.03212524665
13	WALKING_DOWNSTAIRS	tbodyaccstandarddeviationz	-0.158333146191489
13	WALKING_DOWNSTAIRS	tgravityaccmeanx	0.941875619787234
13	WALKING_DOWNSTAIRS	tgravityaccmeany	-0.211555112553191
13	WALKING_DOWNSTAIRS	tgravityaccmeanz	-0.0950820341687234
13	WALKING_DOWNSTAIRS	tgravityaccstandarddeviationx	-0.952643084042553
13	WALKING_DOWNSTAIRS	tgravityaccstandarddeviationy	-0.92854437106383
13	WALKING_DOWNSTAIRS	tgravityaccstandarddeviationz	-0.893962984042553
13	WALKING_DOWNSTAIRS	tbodyaccjerkmeanx	0.101704538333298
13	WALKING_DOWNSTAIRS	tbodyaccjerkmeany	-0.00751868156382979
13	WALKING_DOWNSTAIRS	tbodyaccjerkmeanz	-0.0252977670276596
13	WALKING_DOWNSTAIRS	tbodyaccjerkstandarddeviationx	-0.0740908045319149
13	WALKING_DOWNSTAIRS	tbodyaccjerkstandarddeviationy	-0.149027773519149
13	WALKING_DOWNSTAIRS	tbodyaccjerkstandarddeviationz	-0.31704660987234
13	WALKING_DOWNSTAIRS	tbodygyromeanx	-0.122672201757447
13	WALKING_DOWNSTAIRS	tbodygyromeany	-0.0237205719148936
13	WALKING_DOWNSTAIRS	tbodygyromeanz	0.111284239655957
13	WALKING_DOWNSTAIRS	tbodygyrostandarddeviationx	-0.417014161553191
13	WALKING_DOWNSTAIRS	tbodygyrostandarddeviationy	-0.198848161170213
13	WALKING_DOWNSTAIRS	tbodygyrostandarddeviationz	-0.322774082765957
13	WALKING_DOWNSTAIRS	tbodygyrojerkmeanx	-0.0647199842553191
13	WALKING_DOWNSTAIRS	tbodygyrojerkmeany	-0.0669414080765958
13	WALKING_DOWNSTAIRS	tbodygyrojerkmeanz	-0.0512020476
13	WALKING_DOWNSTAIRS	tbodygyrojerkstandarddeviationx	-0.463736674255319
13	WALKING_DOWNSTAIRS	tbodygyrojerkstandarddeviationy	-0.259163248340426
13	WALKING_DOWNSTAIRS	tbodygyrojerkstandarddeviationz	-0.367089485595745
13	WALKING_DOWNSTAIRS	tbodyaccmagmean	-0.0294634299553191
13	WALKING_DOWNSTAIRS	tbodyaccmagstandarddeviation	-0.0156098198829787
13	WALKING_DOWNSTAIRS	tgravityaccmagmean	-0.0294634299553191
13	WALKING_DOWNSTAIRS	tgravityaccmagstandarddeviation	-0.0156098198829787
13	WALKING_DOWNSTAIRS	tbodyaccjerkmagmean	-0.127926051502128
13	WALKING_DOWNSTAIRS	tbodyaccjerkmagstandarddeviation	-0.0433959844
13	WALKING_DOWNSTAIRS	tbodygyromagmean	-0.102114480531915
13	WALKING_DOWNSTAIRS	tbodygyromagstandarddeviation	-0.236762631468085
13	WALKING_DOWNSTAIRS	tbodygyrojerkmagmean	-0.323552439276596
13	WALKING_DOWNSTAIRS	tbodygyrojerkmagstandarddeviation	-0.27649151037234
13	WALKING_DOWNSTAIRS	fbodyaccmeanx	-0.0726602663212766
13	WALKING_DOWNSTAIRS	fbodyaccmeany	-0.0364535247659574
13	WALKING_DOWNSTAIRS	fbodyaccmeanz	-0.151178724793617
13	WALKING_DOWNSTAIRS	fbodyaccstandarddeviationx	-0.0680436217021277
13	WALKING_DOWNSTAIRS	fbodyaccstandarddeviationy	-0.0924444167085106
13	WALKING_DOWNSTAIRS	fbodyaccstandarddeviationz	-0.233315176510213
13	WALKING_DOWNSTAIRS	fbodyaccjerkmeanx	-0.11485155627234
13	WALKING_DOWNSTAIRS	fbodyaccjerkmeany	-0.207812348246809
13	WALKING_DOWNSTAIRS	fbodyaccjerkmeanz	-0.276138039897872
13	WALKING_DOWNSTAIRS	fbodyaccjerkstandarddeviationx	-0.114744976032191
13	WALKING_DOWNSTAIRS	fbodyaccjerkstandarddeviationy	-0.141775116319149
13	WALKING_DOWNSTAIRS	fbodyaccjerkstandarddeviationz	-0.356579475531915
13	WALKING_DOWNSTAIRS	fbodygyromeanx	-0.319677124659574
13	WALKING_DOWNSTAIRS	fbodygyromeany	-0.133828886725532
13	WALKING_DOWNSTAIRS	fbodygyromeanz	-0.212906662531915
13	WALKING_DOWNSTAIRS	fbodygyrostandarddeviationx	-0.452190386808511
13	WALKING_DOWNSTAIRS	fbodygyrostandarddeviationy	-0.24966032923617
13	WALKING_DOWNSTAIRS	fbodygyrostandarddeviationz	-0.427008254255319
13	WALKING_DOWNSTAIRS	fbodyaccmagmean	0.0528791880659574
13	WALKING_DOWNSTAIRS	fbodyaccmagstandarddeviation	-0.210912766382979
13	WALKING_DOWNSTAIRS	fbodybodyaccjerkmagmean	-0.0282156656914894
13	WALKING_DOWNSTAIRS	fbodybodyaccjerkmagstandarddeviation	-0.0709893839055319
13	WALKING_DOWNSTAIRS	fbodybodygyromagmean	-0.206121707212766
13	WALKING_DOWNSTAIRS	fbodybodygyromagstandarddeviation	-0.400560061212766
13	WALKING_DOWNSTAIRS	fbodybodygyrojerkmagmean	-0.266399903210638
13	WALKING_DOWNSTAIRS	fbodybodygyrojerkmagstandarddeviation	-0.343094861202128
13	WALKING_UPSTAIRS	tbodyaccmeanx	0.258203939581818
13	WALKING_UPSTAIRS	tbodyaccmeany	-0.0277392253910909
13	WALKING_UPSTAIRS	tbodyaccmeanz	-0.125767265890909
13	WALKING_UPSTAIRS	tbodyaccstandarddeviationx	-0.296284597454545
13	WALKING_UPSTAIRS	tbodyaccstandarddeviationy	0.104470773801818
13	WALKING_UPSTAIRS	tbodyaccstandarddeviationz	-0.217210568085455
13	WALKING_UPSTAIRS	tgravityaccmeanx	0.847634313454545
13	WALKING_UPSTAIRS	tgravityaccmeany	-0.357404501636364
13	WALKING_UPSTAIRS	tgravityaccmeanz	-0.207507170584727
13	WALKING_UPSTAIRS	tgravityaccstandarddeviationx	-0.946441502363636
13	WALKING_UPSTAIRS	tgravityaccstandarddeviationy	-0.922054968727273
13	WALKING_UPSTAIRS	tgravityaccstandarddeviationz	-0.910271096181818
13	WALKING_UPSTAIRS	tbodyaccjerkmeanx	0.0692442067545455
13	WALKING_UPSTAIRS	tbodyaccjerkmeany	-0.00128009758363636
13	WALKING_UPSTAIRS	tbodyaccjerkmeanz	-0.0254126299290909
13	WALKING_UPSTAIRS	tbodyaccjerkstandarddeviationx	-0.487325539818182
13	WALKING_UPSTAIRS	tbodyaccjerkstandarddeviationy	-0.323333932218182
13	WALKING_UPSTAIRS	tbodyaccjerkstandarddeviationz	-0.660921263636364
13	WALKING_UPSTAIRS	tbodygyromeanx	-0.13829376226
13	WALKING_UPSTAIRS	tbodygyromeany	0.00381966911090909
13	WALKING_UPSTAIRS	tbodygyromeanz	0.116679563256364
13	WALKING_UPSTAIRS	tbodygyrostandarddeviationx	-0.541066687090909
13	WALKING_UPSTAIRS	tbodygyrostandarddeviationy	-0.403572169636364
13	WALKING_UPSTAIRS	tbodygyrostandarddeviationz	-0.211805111745455
13	WALKING_UPSTAIRS	tbodygyrojerkmeanx	-0.0664817176345455
13	WALKING_UPSTAIRS	tbodygyrojerkmeany	-0.0453051954036364
13	WALKING_UPSTAIRS	tbodygyrojerkmeanz	-0.0661653916327273
13	WALKING_UPSTAIRS	tbodygyrojerkstandarddeviationx	-0.631037584
13	WALKING_UPSTAIRS	tbodygyrojerkstandarddeviationy	-0.678805915818182
13	WALKING_UPSTAIRS	tbodygyrojerkstandarddeviationz	-0.550880346909091
13	WALKING_UPSTAIRS	tbodyaccmagmean	-0.10115350174
13	WALKING_UPSTAIRS	tbodyaccmagstandarddeviation	-0.326339622181818
13	WALKING_UPSTAIRS	tgravityaccmagmean	-0.10115350174
13	WALKING_UPSTAIRS	tgravityaccmagstandarddeviation	-0.326339622181818
13	WALKING_UPSTAIRS	tbodyaccjerkmagmean	-0.456190454
13	WALKING_UPSTAIRS	tbodyaccjerkmagstandarddeviation	-0.451225931090909
13	WALKING_UPSTAIRS	tbodygyromagmean	-0.237182958116364
13	WALKING_UPSTAIRS	tbodygyromagstandarddeviation	-0.415658606181818
13	WALKING_UPSTAIRS	tbodygyrojerkmagmean	-0.631964902181818
13	WALKING_UPSTAIRS	tbodygyrojerkmagstandarddeviation	-0.669216383090909
13	WALKING_UPSTAIRS	fbodyaccmeanx	-0.382460736363636
13	WALKING_UPSTAIRS	fbodyaccmeany	-0.0636564765818182
13	WALKING_UPSTAIRS	fbodyaccmeanz	-0.404785239945455
13	WALKING_UPSTAIRS	fbodyaccstandarddeviationx	-0.266081292363636
13	WALKING_UPSTAIRS	fbodyaccstandarddeviationy	0.114656709636364
13	WALKING_UPSTAIRS	fbodyaccstandarddeviationz	-0.184842227972182
13	WALKING_UPSTAIRS	fbodyaccjerkmeanx	-0.506212135636364
13	WALKING_UPSTAIRS	fbodyaccjerkmeany	-0.368996179072727
13	WALKING_UPSTAIRS	fbodyaccjerkmeanz	-0.631496434363636
13	WALKING_UPSTAIRS	fbodyaccjerkstandarddeviationx	-0.514337759454545
13	WALKING_UPSTAIRS	fbodyaccjerkstandarddeviationy	-0.319400410981818
13	WALKING_UPSTAIRS	fbodyaccjerkstandarddeviationz	-0.689235778909091
13	WALKING_UPSTAIRS	fbodygyromeanx	-0.482113007636364
13	WALKING_UPSTAIRS	fbodygyromeany	-0.492176104727273
13	WALKING_UPSTAIRS	fbodygyromeanz	-0.255338945927273
13	WALKING_UPSTAIRS	fbodygyrostandarddeviationx	-0.562911002545455
13	WALKING_UPSTAIRS	fbodygyrostandarddeviationy	-0.364283258727273
13	WALKING_UPSTAIRS	fbodygyrostandarddeviationz	-0.272525011818182
13	WALKING_UPSTAIRS	fbodyaccmagmean	-0.367522800909091
13	WALKING_UPSTAIRS	fbodyaccmagstandarddeviation	-0.409065516363636
13	WALKING_UPSTAIRS	fbodybodyaccjerkmagmean	-0.425100006545455
13	WALKING_UPSTAIRS	fbodybodyaccjerkmagstandarddeviation	-0.491090809090909
13	WALKING_UPSTAIRS	fbodybodygyromagmean	-0.485477308909091
13	WALKING_UPSTAIRS	fbodybodygyromagstandarddeviation	-0.470770800363636
13	WALKING_UPSTAIRS	fbodybodygyrojerkmagmean	-0.656088544363636
13	WALKING_UPSTAIRS	fbodybodygyrojerkmagstandarddeviation	-0.712261499636364
14	LAYING	tbodyaccmeanx	0.233275439803922
14	LAYING	tbodyaccmeany	-0.0113424652490196
14	LAYING	tbodyaccmeanz	-0.0868333315509804
14	LAYING	tbodyaccstandarddeviationx	-0.917501887333333
14	LAYING	tbodyaccstandarddeviationy	-0.909697040980392
14	LAYING	tbodyaccstandarddeviationz	-0.900331921686275
14	LAYING	tgravityaccmeanx	-0.145483631627451
14	LAYING	tgravityaccmeany	0.48539692745098
14	LAYING	tgravityaccmeanz	0.83656291
14	LAYING	tgravityaccstandarddeviationx	-0.862136937254902
14	LAYING	tgravityaccstandarddeviationy	-0.94877486372549
14	LAYING	tgravityaccstandarddeviationz	-0.90130385627451
14	LAYING	tbodyaccjerkmeanx	0.098140384845098
14	LAYING	tbodyaccjerkmeany	-0.00831507059607843
14	LAYING	tbodyaccjerkmeanz	-0.0323601505045098
14	LAYING	tbodyaccjerkstandarddeviationx	-0.971473557058824
14	LAYING	tbodyaccjerkstandarddeviationy	-0.96812761745098
14	LAYING	tbodyaccjerkstandarddeviationz	-0.972431855490196
14	LAYING	tbodygyromeanx	0.00505221181607843
14	LAYING	tbodygyromeany	-0.153423807745098
14	LAYING	tbodygyromeanz	0.149124058235294
14	LAYING	tbodygyrostandarddeviationx	-0.957221015098039
14	LAYING	tbodygyrostandarddeviationy	-0.932499780588235
14	LAYING	tbodygyrostandarddeviationz	-0.952296965294118
14	LAYING	tbodygyrojerkmeanx	-0.105446637019608
14	LAYING	tbodygyrojerkmeany	-0.0372677398193922
14	LAYING	tbodygyrojerkmeanz	-0.0566171868039216
14	LAYING	tbodygyrojerkstandarddeviationx	-0.970274962745098
14	LAYING	tbodygyrojerkstandarddeviationy	-0.968042893529412
14	LAYING	tbodygyrojerkstandarddeviationz	-0.979711372941176
14	LAYING	tbodyaccmagmean	-0.905978250196078
14	LAYING	tbodyaccmagstandarddeviation	-0.856593119215686
14	LAYING	tgravityaccmagmean	-0.905978250196078
14	LAYING	tgravityaccmagstandarddeviation	-0.856593119215686
14	LAYING	tbodyaccjerkmagmean	-0.972576392941176
14	LAYING	tbodyaccjerkmagstandarddeviation	-0.966450909019608
14	LAYING	tbodygyromagmean	-0.904665418431373
14	LAYING	tbodygyromagstandarddeviation	-0.913433185882353
14	LAYING	tbodygyrojerkmagmean	-0.975621183137255
14	LAYING	tbodygyrojerkmagstandarddeviation	-0.964009921960784
14	LAYING	fbodyaccmeanx	-0.933936178235294
14	LAYING	fbodyaccmeany	-0.930366906078431
14	LAYING	fbodyaccmeanz	-0.927882307058824
14	LAYING	fbodyaccstandarddeviationx	-0.911972655156863
14	LAYING	fbodyaccstandarddeviationy	-0.905221049156863
14	LAYING	fbodyaccstandarddeviationz	-0.894055710980392
14	LAYING	fbodyaccjerkmeanx	-0.972010709215686
14	LAYING	fbodyaccjerkmeany	-0.969342124313725
14	LAYING	fbodyaccjerkmeanz	-0.968593195686275
14	LAYING	fbodyaccjerkstandarddeviationx	-0.973491388039216
